ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),ÃÖ°í±â¿Â(¡ÆC)
143,´ë±¸,1924-10-31,11.2,4.4,20.2
143,´ë±¸,1924-11-01,12.5,3.8,20.9
143,´ë±¸,1924-11-02,10.5,6.5,16.2
143,´ë±¸,1924-11-03,10.1,3.5,16
143,´ë±¸,1924-11-04,8.3,5.7,11.3
143,´ë±¸,1924-11-05,7.2,3.4,12.9
143,´ë±¸,1924-11-06,7.1,-.5,14
143,´ë±¸,1924-11-07,9.3,4.1,15.5
143,´ë±¸,1924-11-08,5,1.8,8.5
143,´ë±¸,1924-11-09,-1,-2.7,2.2
143,´ë±¸,1924-11-10,5.3,-1.4,10.9
143,´ë±¸,1924-11-11,6,3.6,12.3
143,´ë±¸,1924-11-12,4.7,0,9.1
143,´ë±¸,1924-11-13,3.8,-.1,8.4
143,´ë±¸,1924-11-14,3.5,.7,7.7
143,´ë±¸,1924-11-15,2.1,-2.6,9.4
143,´ë±¸,1924-11-16,2.8,-4.7,11
143,´ë±¸,1924-11-17,4.8,-2.1,13.9
143,´ë±¸,1924-11-18,6.6,-2.6,17
143,´ë±¸,1924-11-19,8.2,-.8,16.4
143,´ë±¸,1924-11-20,10.5,7.8,12.3
143,´ë±¸,1924-11-21,6.6,2.1,10.4
143,´ë±¸,1924-11-22,1.7,-1.2,5.1
143,´ë±¸,1924-11-23,2.1,-2,6.9
143,´ë±¸,1924-11-24,-.7,-2.9,2.9
143,´ë±¸,1924-11-25,-.6,-6.2,5.8
143,´ë±¸,1924-11-26,1.6,-3.5,6.4
143,´ë±¸,1924-11-27,.4,-2.9,6.1
143,´ë±¸,1924-11-28,2.1,-4.3,11.4
143,´ë±¸,1924-11-29,7.4,-1.7,15.5
143,´ë±¸,1924-11-30,8.4,.5,17.6
143,´ë±¸,1924-12-01,.4,-3.4,4.3
143,´ë±¸,1924-12-02,4.8,-.9,9.4
143,´ë±¸,1924-12-03,5.9,.1,13
143,´ë±¸,1924-12-04,4.3,.1,12.5
143,´ë±¸,1924-12-05,4.8,-1.3,8.7
143,´ë±¸,1924-12-06,3.1,-1.4,8
143,´ë±¸,1924-12-07,1.8,-1.3,5.6
143,´ë±¸,1924-12-08,-.3,-4.6,7.4
143,´ë±¸,1924-12-09,-1.3,-6,9.6
143,´ë±¸,1924-12-10,-3.6,-7.7,.1
143,´ë±¸,1924-12-11,-4.5,-7.6,-1.5
143,´ë±¸,1924-12-12,-5.5,-8.5,-1
143,´ë±¸,1924-12-13,-1.6,-7.9,4
143,´ë±¸,1924-12-14,-.4,-5.3,3.3
143,´ë±¸,1924-12-15,-.6,-3.6,2.4
143,´ë±¸,1924-12-16,-.2,-2.2,3.4
143,´ë±¸,1924-12-17,-.6,-5.4,5.1
143,´ë±¸,1924-12-18,.7,-7.7,9.4
143,´ë±¸,1924-12-19,.2,-5.4,6
143,´ë±¸,1924-12-20,-.3,-3.1,3.8
143,´ë±¸,1924-12-21,-.5,-5,5.9
143,´ë±¸,1924-12-22,-3.1,-8.6,4.7
143,´ë±¸,1924-12-23,-.6,-5,3.7
143,´ë±¸,1924-12-24,-.2,-5.6,4.8
143,´ë±¸,1924-12-25,.8,-8.2,7.2
143,´ë±¸,1924-12-26,3.1,-.3,5.4
143,´ë±¸,1924-12-27,4.9,.8,9.9
143,´ë±¸,1924-12-28,4,-4.5,11.7
143,´ë±¸,1924-12-29,3.7,2.1,5.4
143,´ë±¸,1924-12-30,2.5,1.5,3.3
143,´ë±¸,1924-12-31,1.6,-1,4.6
143,´ë±¸,1925-01-01,-1.5,-4.5,1.3
143,´ë±¸,1925-01-02,-.3,-6.1,5
143,´ë±¸,1925-01-03,-1.9,-4.3,1.4
143,´ë±¸,1925-01-04,-3.3,-6.3,.1
143,´ë±¸,1925-01-05,-2,-6.7,1.3
143,´ë±¸,1925-01-06,-3.9,-7.6,.2
143,´ë±¸,1925-01-07,-4.1,-7.5,1.1
143,´ë±¸,1925-01-08,-3.9,-7.4,.6
143,´ë±¸,1925-01-09,-2.9,-7.4,.4
143,´ë±¸,1925-01-10,-2.2,-7.5,6.5
143,´ë±¸,1925-01-11,-1,-7.9,5.2
143,´ë±¸,1925-01-12,-2.9,-7,2.1
143,´ë±¸,1925-01-13,-4.4,-10.2,1.8
143,´ë±¸,1925-01-14,-.1,-8.4,5
143,´ë±¸,1925-01-15,3.9,-.7,8.2
143,´ë±¸,1925-01-16,2.2,0,5.2
143,´ë±¸,1925-01-17,-1.2,-7.2,6.4
143,´ë±¸,1925-01-18,-1.2,-7.7,6.3
143,´ë±¸,1925-01-19,-3,-9.2,5.3
143,´ë±¸,1925-01-20,-1.4,-10.3,6.1
143,´ë±¸,1925-01-21,-1.3,-4.7,4.6
143,´ë±¸,1925-01-22,-1.5,-9.3,7.9
143,´ë±¸,1925-01-23,.4,-4.9,5.7
143,´ë±¸,1925-01-24,1.9,-4.2,6.9
143,´ë±¸,1925-01-25,.7,-6,7.2
143,´ë±¸,1925-01-26,2,-1.2,5.3
143,´ë±¸,1925-01-27,.4,-6.5,6.6
143,´ë±¸,1925-01-28,-1.7,-5.1,2.4
143,´ë±¸,1925-01-29,-2.7,-4.4,-.6
143,´ë±¸,1925-01-30,-4.5,-6.1,-.8
143,´ë±¸,1925-01-31,-4.5,-9,-.1
143,´ë±¸,1925-02-01,-4.5,-10,1.1
143,´ë±¸,1925-02-02,-4.3,-10,4.5
143,´ë±¸,1925-02-03,-3.7,-12.1,5.8
143,´ë±¸,1925-02-04,-1.5,-12.2,7.7
143,´ë±¸,1925-02-05,2.3,-3,5.9
143,´ë±¸,1925-02-06,3.8,1.6,6.1
143,´ë±¸,1925-02-07,2.1,.7,3.7
143,´ë±¸,1925-02-08,3.6,.5,8.7
143,´ë±¸,1925-02-09,2.6,-1.8,7.3
143,´ë±¸,1925-02-10,-2.9,-6.1,2.7
143,´ë±¸,1925-02-11,-2.3,-6.6,3.3
143,´ë±¸,1925-02-12,-.8,-5.7,5
143,´ë±¸,1925-02-13,1.2,-3.8,6.9
143,´ë±¸,1925-02-14,1.1,-2.9,6.6
143,´ë±¸,1925-02-15,.4,-4.7,6.5
143,´ë±¸,1925-02-16,.1,-5.1,8.6
143,´ë±¸,1925-02-17,2.8,-4.2,10.6
143,´ë±¸,1925-02-18,-.2,-1.8,4.9
143,´ë±¸,1925-02-19,-2,-3.9,-.6
143,´ë±¸,1925-02-20,-2.2,-6.4,3.4
143,´ë±¸,1925-02-21,-2.3,-9,2.5
143,´ë±¸,1925-02-22,-2.5,-4.5,.8
143,´ë±¸,1925-02-23,-4.5,-6.7,-1.1
143,´ë±¸,1925-02-24,-5.4,-8,-1.6
143,´ë±¸,1925-02-25,-4.3,-8,1.4
143,´ë±¸,1925-02-26,.5,-6.9,6.5
143,´ë±¸,1925-02-27,-2.1,-4.8,2.5
143,´ë±¸,1925-02-28,-.6,-6.6,5.3
143,´ë±¸,1925-03-01,3.1,-.6,9
143,´ë±¸,1925-03-02,-1.2,-3.8,3.6
143,´ë±¸,1925-03-03,2.1,-7.8,10.4
143,´ë±¸,1925-03-04,5.8,-1.1,13.1
143,´ë±¸,1925-03-05,-2.2,-6,3.4
143,´ë±¸,1925-03-06,.5,-6.5,5.5
143,´ë±¸,1925-03-07,.3,-2.4,3.6
143,´ë±¸,1925-03-08,1.3,-7.5,9.7
143,´ë±¸,1925-03-09,6.6,-.2,14.2
143,´ë±¸,1925-03-10,7.3,-3.9,15.9
143,´ë±¸,1925-03-11,7.7,1.5,12.9
143,´ë±¸,1925-03-12,1.8,-1.3,7.9
143,´ë±¸,1925-03-13,5.3,-3.7,12.1
143,´ë±¸,1925-03-14,9.5,2.6,14.6
143,´ë±¸,1925-03-15,5,0,9.2
143,´ë±¸,1925-03-16,1.9,-5.8,8.1
143,´ë±¸,1925-03-17,2.6,-2,8.3
143,´ë±¸,1925-03-18,3.8,-2.8,11.3
143,´ë±¸,1925-03-19,3.1,-5.4,11.2
143,´ë±¸,1925-03-20,2.8,-5.3,11.9
143,´ë±¸,1925-03-21,6.9,-3.7,15.1
143,´ë±¸,1925-03-22,8.7,2.6,14
143,´ë±¸,1925-03-23,10.6,7,16.1
143,´ë±¸,1925-03-24,9.4,3.4,15
143,´ë±¸,1925-03-25,6.2,3.4,12.9
143,´ë±¸,1925-03-26,2.3,-1.2,5.6
143,´ë±¸,1925-03-27,4.6,-1.3,10.8
143,´ë±¸,1925-03-28,6.5,-1.8,14.8
143,´ë±¸,1925-03-29,7.1,4.3,11.8
143,´ë±¸,1925-03-30,4.8,2,10.2
143,´ë±¸,1925-03-31,5.6,-.4,13.6
143,´ë±¸,1925-04-01,9.8,.5,18
143,´ë±¸,1925-04-02,15.3,8.9,21.9
143,´ë±¸,1925-04-03,9.9,7.1,15.5
143,´ë±¸,1925-04-04,6.8,4.6,10.2
143,´ë±¸,1925-04-05,5.6,2.2,9.5
143,´ë±¸,1925-04-06,5.6,-.5,11.5
143,´ë±¸,1925-04-07,6.1,2.4,9.7
143,´ë±¸,1925-04-08,6.5,4.1,9.8
143,´ë±¸,1925-04-09,6.1,1.2,11.7
143,´ë±¸,1925-04-10,8,-1,17.4
143,´ë±¸,1925-04-11,7.6,2.7,12.5
143,´ë±¸,1925-04-12,11.7,-.7,20.3
143,´ë±¸,1925-04-13,9.4,7.3,15.8
143,´ë±¸,1925-04-14,9,2.4,17.9
143,´ë±¸,1925-04-15,10.1,1.6,18.6
143,´ë±¸,1925-04-16,11.6,1,21.2
143,´ë±¸,1925-04-17,12.1,2.6,22.8
143,´ë±¸,1925-04-18,13.6,3.1,23.2
143,´ë±¸,1925-04-19,15.1,5.7,25
143,´ë±¸,1925-04-20,15.5,6.1,22.4
143,´ë±¸,1925-04-21,13.5,11.5,17
143,´ë±¸,1925-04-22,13.3,8.5,17.4
143,´ë±¸,1925-04-23,12.8,10.8,16.7
143,´ë±¸,1925-04-24,14.5,11,20.1
143,´ë±¸,1925-04-25,15,10.8,21.9
143,´ë±¸,1925-04-26,13.8,11.5,17.9
143,´ë±¸,1925-04-27,12.9,7.1,19.4
143,´ë±¸,1925-04-28,14,7.6,22.4
143,´ë±¸,1925-04-29,14.2,4.5,23.9
143,´ë±¸,1925-04-30,15.8,6,24.8
143,´ë±¸,1925-05-01,18.9,10.3,26.8
143,´ë±¸,1925-05-02,14.7,13,19.4
143,´ë±¸,1925-05-03,14.2,12.4,17.4
143,´ë±¸,1925-05-04,16.5,7.7,24.9
143,´ë±¸,1925-05-05,19.3,10.1,29
143,´ë±¸,1925-05-06,19.1,10.4,29.2
143,´ë±¸,1925-05-07,14.8,12.9,18.6
143,´ë±¸,1925-05-08,12.3,10.3,16.3
143,´ë±¸,1925-05-09,11.3,9.1,14.8
143,´ë±¸,1925-05-10,13.4,4.4,23.4
143,´ë±¸,1925-05-11,17.1,8.9,25.1
143,´ë±¸,1925-05-12,17.2,9.5,23.9
143,´ë±¸,1925-05-13,15.6,10.8,20.6
143,´ë±¸,1925-05-14,15.7,14.1,19.4
143,´ë±¸,1925-05-15,17.1,14.1,22.1
143,´ë±¸,1925-05-16,16,12.5,18.9
143,´ë±¸,1925-05-17,18.3,13.9,23.6
143,´ë±¸,1925-05-18,17.3,15.1,23.1
143,´ë±¸,1925-05-19,17,9.7,24.9
143,´ë±¸,1925-05-20,15.3,10.5,23.3
143,´ë±¸,1925-05-21,15,8.8,21.2
143,´ë±¸,1925-05-22,12.7,7.5,17.2
143,´ë±¸,1925-05-23,18.5,11.7,24.2
143,´ë±¸,1925-05-24,19.9,11.5,28
143,´ë±¸,1925-05-25,21.7,14.4,28.9
143,´ë±¸,1925-05-26,19.5,15.4,27.2
143,´ë±¸,1925-05-27,18.1,14.6,22.9
143,´ë±¸,1925-05-28,16.4,13.8,19.6
143,´ë±¸,1925-05-29,16.1,13.1,20.1
143,´ë±¸,1925-05-30,18.8,14.3,26
143,´ë±¸,1925-05-31,19.1,13.1,25.1
143,´ë±¸,1925-06-01,20.2,16.4,25.5
143,´ë±¸,1925-06-02,19.9,16.1,25.1
143,´ë±¸,1925-06-03,21.2,16.5,27.9
143,´ë±¸,1925-06-04,20.7,17.8,24.5
143,´ë±¸,1925-06-05,19.2,16.3,25.4
143,´ë±¸,1925-06-06,17.9,13.2,22.4
143,´ë±¸,1925-06-07,16.7,13.5,20.9
143,´ë±¸,1925-06-08,18.3,16.1,21.9
143,´ë±¸,1925-06-09,17.2,13.6,21.5
143,´ë±¸,1925-06-10,18.3,14.9,23.4
143,´ë±¸,1925-06-11,20.6,15.2,27.2
143,´ë±¸,1925-06-12,23.3,15.1,31.3
143,´ë±¸,1925-06-13,24.3,18.2,30.8
143,´ë±¸,1925-06-14,17.8,14.3,23.1
143,´ë±¸,1925-06-15,19,12.9,26.7
143,´ë±¸,1925-06-16,22.8,13.7,31.5
143,´ë±¸,1925-06-17,23.4,14.6,31
143,´ë±¸,1925-06-18,20.7,16.6,26.5
143,´ë±¸,1925-06-19,18.3,16,20
143,´ë±¸,1925-06-20,20.6,17,24.8
143,´ë±¸,1925-06-21,22.3,18.6,27.4
143,´ë±¸,1925-06-22,23.4,18.6,29.9
143,´ë±¸,1925-06-23,22.8,19.3,26.5
143,´ë±¸,1925-06-24,25.4,22,29.9
143,´ë±¸,1925-06-25,22.7,20.5,25.9
143,´ë±¸,1925-06-26,25.8,20.4,32.4
143,´ë±¸,1925-06-27,21.2,18.9,25.9
143,´ë±¸,1925-06-28,22.4,16.5,28.3
143,´ë±¸,1925-06-29,24.4,20,31.9
143,´ë±¸,1925-06-30,21.9,19.1,25.9
143,´ë±¸,1925-07-01,22.1,18.3,27.2
143,´ë±¸,1925-07-02,23.3,19,29.2
143,´ë±¸,1925-07-03,22.2,17.2,28.7
143,´ë±¸,1925-07-04,22.6,18.3,26.7
143,´ë±¸,1925-07-05,23.9,20.3,28.9
143,´ë±¸,1925-07-06,22.3,20.8,24.3
143,´ë±¸,1925-07-07,25.3,21.3,27.9
143,´ë±¸,1925-07-08,22,20,26.9
143,´ë±¸,1925-07-09,18.2,17.2,20.2
143,´ë±¸,1925-07-10,20.9,17.9,22.5
143,´ë±¸,1925-07-11,21.9,19.9,25.5
143,´ë±¸,1925-07-12,19.4,17.7,20.6
143,´ë±¸,1925-07-13,17.4,15.8,20.8
143,´ë±¸,1925-07-14,18.3,13.1,23.9
143,´ë±¸,1925-07-15,22.6,16.1,29.1
143,´ë±¸,1925-07-16,26.5,22.4,31.4
143,´ë±¸,1925-07-17,27.3,24.5,28.4
143,´ë±¸,1925-07-18,26.6,24.5,28.9
143,´ë±¸,1925-07-19,24.9,22.6,29.2
143,´ë±¸,1925-07-20,25.8,23.5,29.3
143,´ë±¸,1925-07-21,24.5,20.9,28.5
143,´ë±¸,1925-07-22,23.6,22.3,24.9
143,´ë±¸,1925-07-23,25.5,22.2,29.6
143,´ë±¸,1925-07-24,25.4,20.7,29.9
143,´ë±¸,1925-07-25,25.6,23.6,29
143,´ë±¸,1925-07-26,24.5,22.8,28
143,´ë±¸,1925-07-27,25.3,21.6,29.9
143,´ë±¸,1925-07-28,27.7,22.3,34.3
143,´ë±¸,1925-07-29,27.9,24.4,33.8
143,´ë±¸,1925-07-30,27.2,22.8,32.6
143,´ë±¸,1925-07-31,26.6,22.4,32.4
143,´ë±¸,1925-08-01,27.4,23,33.9
143,´ë±¸,1925-08-02,27.3,21.9,34
143,´ë±¸,1925-08-03,24.7,20.8,29.7
143,´ë±¸,1925-08-04,25.7,21.6,31
143,´ë±¸,1925-08-05,26.1,23.5,30.8
143,´ë±¸,1925-08-06,26.8,23.3,30.9
143,´ë±¸,1925-08-07,23.9,21.9,26.4
143,´ë±¸,1925-08-08,23.4,20.5,25.4
143,´ë±¸,1925-08-09,24.9,22,28.8
143,´ë±¸,1925-08-10,24.4,22.5,27.4
143,´ë±¸,1925-08-11,27,22.9,31.7
143,´ë±¸,1925-08-12,27.5,24.3,31.4
143,´ë±¸,1925-08-13,25.8,25,27.8
143,´ë±¸,1925-08-14,25.3,23.2,30.8
143,´ë±¸,1925-08-15,25.4,22.4,29.3
143,´ë±¸,1925-08-16,25.6,22.9,29.5
143,´ë±¸,1925-08-17,25.4,22.1,30.9
143,´ë±¸,1925-08-18,24.4,22.4,27
143,´ë±¸,1925-08-19,24.5,23,25.9
143,´ë±¸,1925-08-20,26,23.3,31.2
143,´ë±¸,1925-08-21,25.2,22.8,29.4
143,´ë±¸,1925-08-22,25.8,23.2,30.7
143,´ë±¸,1925-08-23,26,21.5,31.7
143,´ë±¸,1925-08-24,26.1,23,31.2
143,´ë±¸,1925-08-25,26,21.4,31.8
143,´ë±¸,1925-08-26,26,20.9,33.3
143,´ë±¸,1925-08-27,26.4,21.8,32.2
143,´ë±¸,1925-08-28,26.9,23.4,33.4
143,´ë±¸,1925-08-29,27.2,23.1,31.8
143,´ë±¸,1925-08-30,28.3,24.9,32.6
143,´ë±¸,1925-08-31,24.3,21.3,29.6
143,´ë±¸,1925-09-01,24.2,20.1,30.4
143,´ë±¸,1925-09-02,23.5,19.3,29.3
143,´ë±¸,1925-09-03,21.9,19.8,22.6
143,´ë±¸,1925-09-04,21.7,20.1,24
143,´ë±¸,1925-09-05,23.2,20.9,25.5
143,´ë±¸,1925-09-06,23.3,21.7,24.4
143,´ë±¸,1925-09-07,23.2,20.6,26.4
143,´ë±¸,1925-09-08,21.9,17.4,27.4
143,´ë±¸,1925-09-09,21.1,16.7,26.9
143,´ë±¸,1925-09-10,20.9,16.5,26.3
143,´ë±¸,1925-09-11,21.1,18.1,25.2
143,´ë±¸,1925-09-12,22,17.2,26.9
143,´ë±¸,1925-09-13,22.3,21.1,23.4
143,´ë±¸,1925-09-14,20.8,19.6,22.5
143,´ë±¸,1925-09-15,17.9,17.3,20
143,´ë±¸,1925-09-16,18.8,17.1,21.2
143,´ë±¸,1925-09-17,19.1,17.1,21.3
143,´ë±¸,1925-09-18,18.3,14.1,24
143,´ë±¸,1925-09-19,18.5,13.5,25.4
143,´ë±¸,1925-09-20,17.3,12.5,24.4
143,´ë±¸,1925-09-21,16.1,10.8,24.4
143,´ë±¸,1925-09-22,16.7,11.7,22.4
143,´ë±¸,1925-09-23,19.7,13.2,26.7
143,´ë±¸,1925-09-24,20.3,16.8,25.9
143,´ë±¸,1925-09-25,20.1,15.4,28
143,´ë±¸,1925-09-26,19,14.5,24.4
143,´ë±¸,1925-09-27,17.8,12.6,25.3
143,´ë±¸,1925-09-28,17.9,11.5,24.5
143,´ë±¸,1925-09-29,20.3,14.9,24
143,´ë±¸,1925-09-30,20.3,16.3,27.3
143,´ë±¸,1925-10-01,18.8,11.6,26.4
143,´ë±¸,1925-10-02,15.7,12.7,19.3
143,´ë±¸,1925-10-03,14,7.2,21.5
143,´ë±¸,1925-10-04,15.7,10,20.2
143,´ë±¸,1925-10-05,14.3,13.4,16.4
143,´ë±¸,1925-10-06,16.2,12,22.9
143,´ë±¸,1925-10-07,16,10.2,22.2
143,´ë±¸,1925-10-08,16.4,9.5,24.3
143,´ë±¸,1925-10-09,14.7,10.3,20.6
143,´ë±¸,1925-10-10,12.9,10.1,17.4
143,´ë±¸,1925-10-11,13.6,7.1,21.4
143,´ë±¸,1925-10-12,14.2,7.5,21.4
143,´ë±¸,1925-10-13,14.5,7.2,21.9
143,´ë±¸,1925-10-14,14.3,7,22.1
143,´ë±¸,1925-10-15,14.3,6.2,22.5
143,´ë±¸,1925-10-16,14.1,7.4,22.3
143,´ë±¸,1925-10-17,14.9,7.8,22.4
143,´ë±¸,1925-10-18,14.9,7.1,21.9
143,´ë±¸,1925-10-19,13.5,9.9,20
143,´ë±¸,1925-10-20,11.7,5.1,18.6
143,´ë±¸,1925-10-21,11.6,8.3,16.7
143,´ë±¸,1925-10-22,7.4,.3,13.4
143,´ë±¸,1925-10-23,9,1.2,17.4
143,´ë±¸,1925-10-24,9.7,1.8,19.5
143,´ë±¸,1925-10-25,11.7,2.4,20.4
143,´ë±¸,1925-10-26,13.1,6,21.1
143,´ë±¸,1925-10-27,13.7,6.2,21.7
143,´ë±¸,1925-10-28,14,6.6,23
143,´ë±¸,1925-10-29,14.5,6.6,23.2
143,´ë±¸,1925-10-30,14.2,8.3,20.4
143,´ë±¸,1925-10-31,14.5,7.1,21.1
143,´ë±¸,1925-11-01,13.9,10,19.7
143,´ë±¸,1925-11-02,9.1,6.7,20
143,´ë±¸,1925-11-03,12.5,5.4,18.9
143,´ë±¸,1925-11-04,9.4,4.9,15.5
143,´ë±¸,1925-11-05,9.4,3.9,14.6
143,´ë±¸,1925-11-06,8.6,1.6,14.2
143,´ë±¸,1925-11-07,7.1,2.8,13.9
143,´ë±¸,1925-11-08,8.1,.1,15.5
143,´ë±¸,1925-11-09,9.9,3,16
143,´ë±¸,1925-11-10,9.8,8.6,11.2
143,´ë±¸,1925-11-11,11.8,9.5,15.3
143,´ë±¸,1925-11-12,8.4,6.2,10.2
143,´ë±¸,1925-11-13,7.8,4,14.7
143,´ë±¸,1925-11-14,9.7,1.8,16.4
143,´ë±¸,1925-11-15,9.1,4.9,14.4
143,´ë±¸,1925-11-16,7.6,1.1,12.2
143,´ë±¸,1925-11-17,11.9,7.9,13.9
143,´ë±¸,1925-11-18,13.7,10.9,17.3
143,´ë±¸,1925-11-19,13,11.3,15.2
143,´ë±¸,1925-11-20,7.9,5.2,12.2
143,´ë±¸,1925-11-21,9.4,.5,15.4
143,´ë±¸,1925-11-22,4.7,.6,11.7
143,´ë±¸,1925-11-23,5,-2.2,12.8
143,´ë±¸,1925-11-24,6,3.6,8.4
143,´ë±¸,1925-11-25,6.3,.6,11.9
143,´ë±¸,1925-11-26,6.4,-1.4,11.8
143,´ë±¸,1925-11-27,8.4,6.4,10.7
143,´ë±¸,1925-11-28,5.6,3.7,11.4
143,´ë±¸,1925-11-29,3.4,.8,7.4
143,´ë±¸,1925-11-30,1.9,-3.5,8.6
143,´ë±¸,1925-12-01,3.8,.3,6.7
143,´ë±¸,1925-12-02,2.6,-.3,5.1
143,´ë±¸,1925-12-03,1.8,.5,4.1
143,´ë±¸,1925-12-04,1,-2.4,5.7
143,´ë±¸,1925-12-05,1.8,-1.7,4.9
143,´ë±¸,1925-12-06,2.5,-1.8,8.6
143,´ë±¸,1925-12-07,4,-2.4,9.4
143,´ë±¸,1925-12-08,3.7,1,9.4
143,´ë±¸,1925-12-09,4.9,-3.9,14.2
143,´ë±¸,1925-12-10,5.6,1.3,13.6
143,´ë±¸,1925-12-11,2.4,-4.6,8
143,´ë±¸,1925-12-12,1.6,-1.5,4.9
143,´ë±¸,1925-12-13,.8,-5.6,9.5
143,´ë±¸,1925-12-14,4.3,-5.7,14.4
143,´ë±¸,1925-12-15,6.9,1.4,12.5
143,´ë±¸,1925-12-16,.1,-3.7,6.9
143,´ë±¸,1925-12-17,-4.7,-7.1,-1.1
143,´ë±¸,1925-12-18,-6,-10.1,-1.5
143,´ë±¸,1925-12-19,-.1,-8.5,5.4
143,´ë±¸,1925-12-20,.3,-3.8,3.5
143,´ë±¸,1925-12-21,-1.5,-4.1,.7
143,´ë±¸,1925-12-22,-3,-6.2,.1
143,´ë±¸,1925-12-23,-3.1,-7.1,.3
143,´ë±¸,1925-12-24,-2.2,-6.7,4.2
143,´ë±¸,1925-12-25,-1.8,-9.6,3.6
143,´ë±¸,1925-12-26,.9,-3.3,3.4
143,´ë±¸,1925-12-27,5.4,2.3,7.5
143,´ë±¸,1925-12-28,3.3,-1.8,7.7
143,´ë±¸,1925-12-29,-7.2,-9.7,-1.6
143,´ë±¸,1925-12-30,-6.3,-11.5,-3.5
143,´ë±¸,1925-12-31,-5.2,-11.7,.6
143,´ë±¸,1926-01-01,3,-6,6.9
143,´ë±¸,1926-01-02,-2.2,-5.2,6.3
143,´ë±¸,1926-01-03,-6.8,-10.4,-2.6
143,´ë±¸,1926-01-04,-2.4,-8.6,2.9
143,´ë±¸,1926-01-05,-1.7,-4.6,1.9
143,´ë±¸,1926-01-06,-3.7,-7.6,-.1
143,´ë±¸,1926-01-07,-1.2,-6.3,4.5
143,´ë±¸,1926-01-08,-1.9,-4.5,1.5
143,´ë±¸,1926-01-09,-3.5,-7,1.5
143,´ë±¸,1926-01-10,-3.6,-10.4,4.1
143,´ë±¸,1926-01-11,.2,-4.5,6.4
143,´ë±¸,1926-01-12,-.2,-1.7,1.2
143,´ë±¸,1926-01-13,3.8,0,7.9
143,´ë±¸,1926-01-14,3.8,.5,7.3
143,´ë±¸,1926-01-15,.6,-2.2,3.5
143,´ë±¸,1926-01-16,.2,-3.6,6.3
143,´ë±¸,1926-01-17,2.7,-2.7,8.7
143,´ë±¸,1926-01-18,4.3,.5,7.5
143,´ë±¸,1926-01-19,.2,-5.4,5.4
143,´ë±¸,1926-01-20,-5.9,-9.1,-2.3
143,´ë±¸,1926-01-21,-5.7,-9.1,-1.9
143,´ë±¸,1926-01-22,-5,-8.6,-2.1
143,´ë±¸,1926-01-23,-5.4,-8.1,-2.6
143,´ë±¸,1926-01-24,-7.4,-11.3,-3.2
143,´ë±¸,1926-01-25,-3.4,-10.9,3.9
143,´ë±¸,1926-01-26,-1.6,-6,5.7
143,´ë±¸,1926-01-27,1.4,-8.5,9.4
143,´ë±¸,1926-01-28,-.8,-3.5,5.2
143,´ë±¸,1926-01-29,-1.6,-9.4,8.4
143,´ë±¸,1926-01-30,.9,-5.5,5.7
143,´ë±¸,1926-01-31,-1.3,-3,2.9
143,´ë±¸,1926-02-01,-2.3,-6.9,4
143,´ë±¸,1926-02-02,-.2,-5.5,3.2
143,´ë±¸,1926-02-03,-.1,-1.1,2
143,´ë±¸,1926-02-04,.8,-.7,2.5
143,´ë±¸,1926-02-05,-5.3,-10.3,.1
143,´ë±¸,1926-02-06,-5.2,-14.9,3.6
143,´ë±¸,1926-02-07,-3.9,-10.7,2.8
143,´ë±¸,1926-02-08,-.7,-8,6.5
143,´ë±¸,1926-02-09,.7,-7.1,7.3
143,´ë±¸,1926-02-10,2.6,.2,7
143,´ë±¸,1926-02-11,-4.4,-5.8,.5
143,´ë±¸,1926-02-12,-3,-7.8,1.6
143,´ë±¸,1926-02-13,.5,-4.1,6.4
143,´ë±¸,1926-02-14,2.8,-.6,7.5
143,´ë±¸,1926-02-15,-3.3,-6.8,5.8
143,´ë±¸,1926-02-16,-4.7,-9.4,.8
143,´ë±¸,1926-02-17,-.9,-5.1,3.2
143,´ë±¸,1926-02-18,.8,-4.2,5.4
143,´ë±¸,1926-02-19,.5,-1.8,4.1
143,´ë±¸,1926-02-20,-1.9,-5.5,4
143,´ë±¸,1926-02-21,.8,-8,9.4
143,´ë±¸,1926-02-22,1.9,-.1,7.4
143,´ë±¸,1926-02-23,-2.6,-5.4,1.4
143,´ë±¸,1926-02-24,-2.4,-5.8,1.4
143,´ë±¸,1926-02-25,-.8,-6.1,6.3
143,´ë±¸,1926-02-26,.3,-3.4,5.5
143,´ë±¸,1926-02-27,2.2,-2.4,8.1
143,´ë±¸,1926-02-28,4.1,-2.3,10.8
143,´ë±¸,1926-03-01,4.8,1.5,11.8
143,´ë±¸,1926-03-02,3.9,-2.5,12.4
143,´ë±¸,1926-03-03,5,-2.4,12.3
143,´ë±¸,1926-03-04,3.8,2.2,6.5
143,´ë±¸,1926-03-05,5,2,9.4
143,´ë±¸,1926-03-06,5.4,-.8,12.4
143,´ë±¸,1926-03-07,5.2,.8,11.8
143,´ë±¸,1926-03-08,4.6,-3.4,13.1
143,´ë±¸,1926-03-09,7.3,-.5,12.8
143,´ë±¸,1926-03-10,6.8,3.1,11.9
143,´ë±¸,1926-03-11,4.7,.9,10.2
143,´ë±¸,1926-03-12,7.5,-3.2,16.3
