ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),ÃÖ°í±â¿Â(¡ÆC)
143,´ë±¸,1933-04-07,11,7.9,13.9
143,´ë±¸,1933-04-08,10.8,7.4,14.5
143,´ë±¸,1933-04-09,9.2,7.1,11.8
143,´ë±¸,1933-04-10,10,6.8,16.3
143,´ë±¸,1933-04-11,10,3.3,19.3
143,´ë±¸,1933-04-12,8.3,5.4,14
143,´ë±¸,1933-04-13,8.7,.5,17.6
143,´ë±¸,1933-04-14,8.8,7.6,11.9
143,´ë±¸,1933-04-15,12.5,7.5,19.1
143,´ë±¸,1933-04-16,10.5,5.5,16
143,´ë±¸,1933-04-17,12,7.3,19.2
143,´ë±¸,1933-04-18,13,3.9,21.8
143,´ë±¸,1933-04-19,12.5,7.6,18.3
143,´ë±¸,1933-04-20,14.4,8.8,24.1
143,´ë±¸,1933-04-21,13.9,8.4,20.6
143,´ë±¸,1933-04-22,12.6,7,19.9
143,´ë±¸,1933-04-23,13.2,5.8,21.7
143,´ë±¸,1933-04-24,17.2,7.2,26.5
143,´ë±¸,1933-04-25,14.4,13.3,18.9
143,´ë±¸,1933-04-26,15.6,12.4,23
143,´ë±¸,1933-04-27,15.1,6.1,23.2
143,´ë±¸,1933-04-28,13,10.1,20.2
143,´ë±¸,1933-04-29,14.2,5.7,22.4
143,´ë±¸,1933-04-30,14.6,11.7,17.6
143,´ë±¸,1933-05-01,19.4,13.9,25.7
143,´ë±¸,1933-05-02,20.3,17.1,26.2
143,´ë±¸,1933-05-03,11.9,9.9,18
143,´ë±¸,1933-05-04,12.7,3.4,19.9
143,´ë±¸,1933-05-05,15.6,6.3,25.2
143,´ë±¸,1933-05-06,16.6,6,25.2
143,´ë±¸,1933-05-07,20.8,11.3,30.4
143,´ë±¸,1933-05-08,19.2,10.5,29.2
143,´ë±¸,1933-05-09,20.8,13.9,28.1
143,´ë±¸,1933-05-10,17.9,14.1,24.7
143,´ë±¸,1933-05-11,17.9,6.6,29.2
143,´ë±¸,1933-05-12,20.5,12.1,31.7
143,´ë±¸,1933-05-13,20.7,10.9,30.3
143,´ë±¸,1933-05-14,18.9,15.3,22.5
143,´ë±¸,1933-05-15,18.7,15.4,25.9
143,´ë±¸,1933-05-16,17.2,14.5,19.5
143,´ë±¸,1933-05-17,19.9,17.6,25
143,´ë±¸,1933-05-18,16.3,14.8,18.3
143,´ë±¸,1933-05-19,22.3,14.9,27.1
143,´ë±¸,1933-05-20,18.3,16.4,21.7
143,´ë±¸,1933-05-21,15.9,11.9,21.8
143,´ë±¸,1933-05-22,16.4,9.5,24.3
143,´ë±¸,1933-05-23,17.8,9.8,24.6
143,´ë±¸,1933-05-24,19.7,13.3,27.4
143,´ë±¸,1933-05-25,18.6,14.2,25.4
143,´ë±¸,1933-05-26,16.5,11.5,23.2
143,´ë±¸,1933-05-27,17.8,9.2,26.2
143,´ë±¸,1933-05-28,17.8,14,21.6
143,´ë±¸,1933-05-29,19.3,12.4,27.7
143,´ë±¸,1933-05-30,20.1,14.7,27.3
143,´ë±¸,1933-05-31,19.4,15.4,25.6
143,´ë±¸,1933-06-01,21.1,16.5,27.6
143,´ë±¸,1933-06-02,21,14.3,29.1
143,´ë±¸,1933-06-03,21.8,13.1,31
143,´ë±¸,1933-06-04,22.2,13.5,31.6
143,´ë±¸,1933-06-05,23,13.8,32
143,´ë±¸,1933-06-06,21.5,18.9,25
143,´ë±¸,1933-06-07,20.6,16.7,26.6
143,´ë±¸,1933-06-08,21.1,14.7,28.3
143,´ë±¸,1933-06-09,22.7,13.1,30.8
143,´ë±¸,1933-06-10,24.6,17.5,32.3
143,´ë±¸,1933-06-11,22.8,18,31
143,´ë±¸,1933-06-12,21,17.5,25.8
143,´ë±¸,1933-06-13,22,17.6,29
143,´ë±¸,1933-06-14,21.1,15.7,27.4
143,´ë±¸,1933-06-15,21.1,18.3,25.9
143,´ë±¸,1933-06-16,20.5,17.4,25.5
143,´ë±¸,1933-06-17,22.3,15.8,29.5
143,´ë±¸,1933-06-18,22.9,17.7,29.2
143,´ë±¸,1933-06-19,23.7,18.1,29.8
143,´ë±¸,1933-06-20,22.2,19.4,27.4
143,´ë±¸,1933-06-21,21.9,18.1,28
143,´ë±¸,1933-06-22,20.8,18.1,24.8
143,´ë±¸,1933-06-23,21.1,17.4,27.5
143,´ë±¸,1933-06-24,24,17.9,30.7
143,´ë±¸,1933-06-25,25.7,19.7,30.5
143,´ë±¸,1933-06-26,24.2,19.8,27.5
143,´ë±¸,1933-06-27,24.4,19.7,28.4
143,´ë±¸,1933-06-28,21,17.9,24.9
143,´ë±¸,1933-06-29,21,17.5,25.1
143,´ë±¸,1933-06-30,21.9,20.7,24.2
143,´ë±¸,1933-07-01,22.3,20.3,24.1
143,´ë±¸,1933-07-02,26.4,21.8,30.3
143,´ë±¸,1933-07-03,22.4,19.3,28.4
143,´ë±¸,1933-07-04,20.9,19,24.3
143,´ë±¸,1933-07-05,22.7,19.4,27.4
143,´ë±¸,1933-07-06,25.6,19,31.1
143,´ë±¸,1933-07-07,26.4,23,30.6
143,´ë±¸,1933-07-08,28.2,23.6,34.2
143,´ë±¸,1933-07-09,27.3,23.2,34
143,´ë±¸,1933-07-10,25.9,21.5,31.7
143,´ë±¸,1933-07-11,27.8,22.2,34.6
143,´ë±¸,1933-07-12,28.5,24.8,34.8
143,´ë±¸,1933-07-13,28.7,24.8,33.5
143,´ë±¸,1933-07-14,28.7,24.7,34.1
143,´ë±¸,1933-07-15,29.7,25.1,35.3
143,´ë±¸,1933-07-16,28.4,25.7,34.6
143,´ë±¸,1933-07-17,25.9,23,31
143,´ë±¸,1933-07-18,26.7,21.6,33.2
143,´ë±¸,1933-07-19,28.6,21.6,36
143,´ë±¸,1933-07-20,30.1,24.6,36.6
143,´ë±¸,1933-07-21,29.1,25.5,34.6
143,´ë±¸,1933-07-22,26.4,24.3,31.6
143,´ë±¸,1933-07-23,29,24.9,34.7
143,´ë±¸,1933-07-24,26.6,24.5,31.3
143,´ë±¸,1933-07-25,28.5,24.1,32.8
143,´ë±¸,1933-07-26,23.5,22.1,26.6
143,´ë±¸,1933-07-27,24.1,21.1,26.7
143,´ë±¸,1933-07-28,26.9,22.9,31.4
143,´ë±¸,1933-07-29,28.5,24.6,33.4
143,´ë±¸,1933-07-30,25.7,23.2,29.8
143,´ë±¸,1933-07-31,23.8,20.6,28.2
143,´ë±¸,1933-08-01,25.4,21.2,30.3
143,´ë±¸,1933-08-02,25.1,22.9,29.2
143,´ë±¸,1933-08-03,25,23.5,27.4
143,´ë±¸,1933-08-04,27,23.4,29.4
143,´ë±¸,1933-08-05,26.6,23.5,32
143,´ë±¸,1933-08-06,27,22,33
143,´ë±¸,1933-08-07,27,23.4,33.4
143,´ë±¸,1933-08-08,25.2,22.1,30.3
143,´ë±¸,1933-08-09,25.5,22.7,29
143,´ë±¸,1933-08-10,27,23.2,32.7
143,´ë±¸,1933-08-11,26,23,29
143,´ë±¸,1933-08-12,26.8,23.3,32.1
143,´ë±¸,1933-08-13,26.2,22.6,33.5
143,´ë±¸,1933-08-14,25.1,21.9,30
143,´ë±¸,1933-08-15,24.8,21,31.2
143,´ë±¸,1933-08-16,24.9,22.5,29.4
143,´ë±¸,1933-08-17,22.5,21.6,23.6
143,´ë±¸,1933-08-18,22.3,21.4,23.7
143,´ë±¸,1933-08-19,23.9,21,26.9
143,´ë±¸,1933-08-20,25.4,22.5,30.4
143,´ë±¸,1933-08-21,25.3,23.2,30.5
143,´ë±¸,1933-08-22,24.4,19.6,30.4
143,´ë±¸,1933-08-23,25.3,20.4,31.4
143,´ë±¸,1933-08-24,25.6,21.8,31.6
143,´ë±¸,1933-08-25,25.5,21.2,32
143,´ë±¸,1933-08-26,25.2,21.3,31
143,´ë±¸,1933-08-27,25.2,22.1,31.2
143,´ë±¸,1933-08-28,25.2,22.3,31.4
143,´ë±¸,1933-08-29,25,20.6,31.1
143,´ë±¸,1933-08-30,26.2,21.6,32.4
143,´ë±¸,1933-08-31,27.1,22.2,33.5
143,´ë±¸,1933-09-01,26.8,22.2,34
143,´ë±¸,1933-09-02,24.7,23.1,28.2
143,´ë±¸,1933-09-03,23.4,21,26.4
143,´ë±¸,1933-09-04,20.6,18.7,25
143,´ë±¸,1933-09-05,21.6,16.5,28.4
143,´ë±¸,1933-09-06,21.9,15.6,29.4
143,´ë±¸,1933-09-07,21.8,16.7,29.4
143,´ë±¸,1933-09-08,22.2,16.5,29.4
143,´ë±¸,1933-09-09,22.1,16.8,28.8
143,´ë±¸,1933-09-10,23.5,19.7,30.8
143,´ë±¸,1933-09-11,23.3,18.1,30
143,´ë±¸,1933-09-12,23.9,18.5,29.7
143,´ë±¸,1933-09-13,21.5,18.8,29.2
143,´ë±¸,1933-09-14,20.6,17.5,27.1
143,´ë±¸,1933-09-15,19.1,12.9,27.6
143,´ë±¸,1933-09-16,19.6,12.1,28.4
143,´ë±¸,1933-09-17,20.2,14.3,27.5
143,´ë±¸,1933-09-18,20.9,15.8,25.3
143,´ë±¸,1933-09-19,19.2,17.5,22.4
143,´ë±¸,1933-09-20,22.3,19.2,26.5
143,´ë±¸,1933-09-21,21.1,18,26.8
143,´ë±¸,1933-09-22,19.9,16.9,26.2
143,´ë±¸,1933-09-23,18.6,12.9,26.2
143,´ë±¸,1933-09-24,18.6,13.6,24.6
143,´ë±¸,1933-09-25,19,15.1,24.6
143,´ë±¸,1933-09-26,18.3,13.7,24.9
143,´ë±¸,1933-09-27,16.5,12.6,21.5
143,´ë±¸,1933-09-28,13.4,7.3,21.2
143,´ë±¸,1933-09-29,13.9,6.2,22.4
143,´ë±¸,1933-09-30,17.4,10.1,26.6
143,´ë±¸,1933-10-01,17.7,14.6,23.2
143,´ë±¸,1933-10-02,17.2,10,25.5
143,´ë±¸,1933-10-03,17.4,10.6,24
143,´ë±¸,1933-10-04,19.8,15.8,27
143,´ë±¸,1933-10-05,18.1,13.8,23.4
143,´ë±¸,1933-10-06,18.3,16.5,19.6
143,´ë±¸,1933-10-07,17.4,15.6,19
143,´ë±¸,1933-10-08,17.2,14.9,22.5
143,´ë±¸,1933-10-09,13.5,10.6,18.2
143,´ë±¸,1933-10-10,13,7.2,19
143,´ë±¸,1933-10-11,14.5,10.4,18.4
143,´ë±¸,1933-10-12,15.9,11.6,21.3
143,´ë±¸,1933-10-13,15.7,10.3,21.8
143,´ë±¸,1933-10-14,15.8,9.6,21.8
143,´ë±¸,1933-10-15,15.7,13.2,20.8
143,´ë±¸,1933-10-16,14.4,10.6,20.1
143,´ë±¸,1933-10-17,13.8,6.5,21
143,´ë±¸,1933-10-18,16,10.3,21.4
143,´ë±¸,1933-10-19,14.5,13.7,16.5
143,´ë±¸,1933-10-20,13.9,12.7,16.1
143,´ë±¸,1933-10-21,13.8,8.1,21.1
143,´ë±¸,1933-10-22,14.4,10.5,17.7
143,´ë±¸,1933-10-23,12.2,9.3,17
143,´ë±¸,1933-10-24,9.9,5.9,14
143,´ë±¸,1933-10-25,8.3,4.6,14.2
143,´ë±¸,1933-10-26,8.4,1.6,15.6
143,´ë±¸,1933-10-27,9.5,1.5,17.3
143,´ë±¸,1933-10-28,11.5,7.6,15.9
143,´ë±¸,1933-10-29,11.4,9.6,13.6
143,´ë±¸,1933-10-30,10,4.5,17.3
143,´ë±¸,1933-10-31,10.2,3.7,17.3
143,´ë±¸,1933-11-01,8.2,6,13.4
143,´ë±¸,1933-11-02,5.2,0,8.8
143,´ë±¸,1933-11-03,4.3,-1.5,9.6
143,´ë±¸,1933-11-04,8.6,2.3,17.8
143,´ë±¸,1933-11-05,11.3,5.8,16.3
143,´ë±¸,1933-11-06,7.1,.7,13.6
143,´ë±¸,1933-11-07,5.1,-1.1,12.6
143,´ë±¸,1933-11-08,7.4,-.1,16.1
143,´ë±¸,1933-11-09,7.6,1.7,16.4
143,´ë±¸,1933-11-10,8.7,.7,17.4
143,´ë±¸,1933-11-11,8.8,5.4,14.4
143,´ë±¸,1933-11-12,7.5,3.6,13.2
143,´ë±¸,1933-11-13,6.7,-.2,12.9
143,´ë±¸,1933-11-14,10.1,6.5,12
143,´ë±¸,1933-11-15,10.1,6.7,15.3
143,´ë±¸,1933-11-16,6,3.7,10.3
143,´ë±¸,1933-11-17,5.6,1,10.4
143,´ë±¸,1933-11-18,5.6,-.4,12
143,´ë±¸,1933-11-19,6.7,1.7,13.4
143,´ë±¸,1933-11-20,7,1.5,14.7
143,´ë±¸,1933-11-21,9.1,.2,17.2
143,´ë±¸,1933-11-22,8.4,1.2,15.2
143,´ë±¸,1933-11-23,11.6,7.3,15.9
143,´ë±¸,1933-11-24,10.3,8.6,14.5
143,´ë±¸,1933-11-25,11.1,7.4,16.7
143,´ë±¸,1933-11-26,8.1,5.6,12.9
143,´ë±¸,1933-11-27,7.5,2,14.6
143,´ë±¸,1933-11-28,2.9,-.1,9.1
143,´ë±¸,1933-11-29,2.3,-3.4,8.4
143,´ë±¸,1933-11-30,5.5,.8,12.4
143,´ë±¸,1933-12-01,7.4,2.2,10.4
143,´ë±¸,1933-12-02,7.6,5.3,11.5
143,´ë±¸,1933-12-03,5.7,1.2,12.5
143,´ë±¸,1933-12-04,6.3,1,13.1
143,´ë±¸,1933-12-05,5.8,0,12.6
143,´ë±¸,1933-12-06,7.7,2.9,13.1
143,´ë±¸,1933-12-07,7.3,3.3,13.4
143,´ë±¸,1933-12-08,6.7,.1,14.3
143,´ë±¸,1933-12-09,9.1,4.7,13.8
143,´ë±¸,1933-12-10,7.5,6.1,10.2
143,´ë±¸,1933-12-11,5.8,1.4,9.5
143,´ë±¸,1933-12-12,2.2,-2.4,8.2
143,´ë±¸,1933-12-13,4.4,.9,9.6
143,´ë±¸,1933-12-14,2,-1.4,8.2
143,´ë±¸,1933-12-15,1.2,-3.2,4.6
143,´ë±¸,1933-12-16,2.3,-2,8.4
143,´ë±¸,1933-12-17,.9,-1.4,4.4
143,´ë±¸,1933-12-18,2.7,-3.6,7.2
143,´ë±¸,1933-12-19,1.9,-2.1,5.1
143,´ë±¸,1933-12-20,-1.2,-4.1,2.2
143,´ë±¸,1933-12-21,-2,-6.1,.4
143,´ë±¸,1933-12-22,-1.2,-3.4,1.8
143,´ë±¸,1933-12-23,-1,-3.7,1.6
143,´ë±¸,1933-12-24,-.1,-4.3,3.8
143,´ë±¸,1933-12-25,1.3,-4.4,5.7
143,´ë±¸,1933-12-26,2.5,-2.6,8.4
143,´ë±¸,1933-12-27,3.5,-1.9,7.8
143,´ë±¸,1933-12-28,6.9,2.7,12.2
143,´ë±¸,1933-12-29,4.4,.4,9
143,´ë±¸,1933-12-30,2.6,-.4,6.2
143,´ë±¸,1933-12-31,-2.1,-3.6,.3
143,´ë±¸,1934-01-01,-2.5,-4.5,.6
143,´ë±¸,1934-01-02,-1.9,-5.8,2.2
143,´ë±¸,1934-01-03,-3.1,-5.2,-.1
143,´ë±¸,1934-01-04,-3.8,-7.4,.4
143,´ë±¸,1934-01-05,-4.7,-7.6,-.6
143,´ë±¸,1934-01-06,-3.9,-8.7,1.6
143,´ë±¸,1934-01-07,-1.9,-6.6,2.5
143,´ë±¸,1934-01-08,-3.2,-6.2,1.3
143,´ë±¸,1934-01-09,-2.2,-8.3,4.2
143,´ë±¸,1934-01-10,-2.4,-7.1,4.4
143,´ë±¸,1934-01-11,-5.5,-10,-.2
143,´ë±¸,1934-01-12,-4.9,-10.4,.5
143,´ë±¸,1934-01-13,-5.1,-9.9,.1
143,´ë±¸,1934-01-14,-4.1,-9.9,3.6
143,´ë±¸,1934-01-15,-1.2,-7,2.7
143,´ë±¸,1934-01-16,-.8,-4.4,2.6
143,´ë±¸,1934-01-17,-3.9,-8.4,3
143,´ë±¸,1934-01-18,-1.3,-9.9,3.6
143,´ë±¸,1934-01-19,.8,-1.8,4.8
143,´ë±¸,1934-01-20,-6.1,-8.6,-.8
143,´ë±¸,1934-01-21,-6.5,-9.8,-2.6
143,´ë±¸,1934-01-22,-7,-9.3,-3.4
143,´ë±¸,1934-01-23,-7.8,-10.8,-2.9
143,´ë±¸,1934-01-24,-8.3,-11.1,-4.4
143,´ë±¸,1934-01-25,-8,-11.2,-3.1
143,´ë±¸,1934-01-26,-6.6,-12.1,-1.6
143,´ë±¸,1934-01-27,-4.7,-11.1,2.4
143,´ë±¸,1934-01-28,-5.4,-14.6,4.4
143,´ë±¸,1934-01-29,-2,-11.4,7.7
143,´ë±¸,1934-01-30,-1.8,-7.8,7.8
143,´ë±¸,1934-01-31,-.7,-10.3,8.7
143,´ë±¸,1934-02-01,3.2,-2.5,7.8
143,´ë±¸,1934-02-02,1.5,.1,4.4
143,´ë±¸,1934-02-03,0,-2.4,2.4
143,´ë±¸,1934-02-04,-1.9,-6.8,1.9
143,´ë±¸,1934-02-05,-1.5,-4.3,2.1
143,´ë±¸,1934-02-06,-1.6,-5.8,2.9
143,´ë±¸,1934-02-07,.2,-6,6.3
143,´ë±¸,1934-02-08,-.4,-3.4,4.4
143,´ë±¸,1934-02-09,-.1,-4.4,4.2
143,´ë±¸,1934-02-10,.9,-3.7,7.3
143,´ë±¸,1934-02-11,.4,-4,7.2
143,´ë±¸,1934-02-12,-.4,-6.2,6.3
143,´ë±¸,1934-02-13,.5,-4.6,5.2
143,´ë±¸,1934-02-14,-.6,-2.6,1.6
143,´ë±¸,1934-02-15,-1.4,-5.8,4
143,´ë±¸,1934-02-16,-.1,-5.6,5.2
143,´ë±¸,1934-02-17,2.8,-3.2,9.8
143,´ë±¸,1934-02-18,2,-2.8,6.4
143,´ë±¸,1934-02-19,-2.3,-7.3,3.4
143,´ë±¸,1934-02-20,0,-5.9,7.8
143,´ë±¸,1934-02-21,2.6,-6.2,12.5
143,´ë±¸,1934-02-22,1.7,-2.4,7.3
143,´ë±¸,1934-02-23,.2,-5.4,7.4
143,´ë±¸,1934-02-24,1.4,-3.8,7.8
143,´ë±¸,1934-02-25,2.3,-.6,7.5
143,´ë±¸,1934-02-26,-.2,-4.8,5.2
143,´ë±¸,1934-02-27,-.1,-5.4,5.8
143,´ë±¸,1934-02-28,2.7,-5.4,9.6
143,´ë±¸,1934-03-01,.3,-1.8,4.3
143,´ë±¸,1934-03-02,-.5,-5.3,5.2
143,´ë±¸,1934-03-03,.3,-3.5,4.2
143,´ë±¸,1934-03-04,-.7,-2.8,3.2
143,´ë±¸,1934-03-05,-2.7,-6.8,2.4
143,´ë±¸,1934-03-06,1.4,-3.6,7.1
143,´ë±¸,1934-03-07,3.1,-5.9,11.7
143,´ë±¸,1934-03-08,3.8,.5,9.4
143,´ë±¸,1934-03-09,.3,-5,7.4
143,´ë±¸,1934-03-10,1.2,-7.5,10.2
143,´ë±¸,1934-03-11,3.1,-3.7,9
143,´ë±¸,1934-03-12,6.7,3.6,8.1
143,´ë±¸,1934-03-13,3.4,0,8.2
143,´ë±¸,1934-03-14,.2,-2.1,3.4
143,´ë±¸,1934-03-15,.4,-2.7,4.8
143,´ë±¸,1934-03-16,.8,-3.4,5.7
143,´ë±¸,1934-03-17,4.9,-4.8,13.4
143,´ë±¸,1934-03-18,9.5,1.6,16.7
143,´ë±¸,1934-03-19,8.1,.6,16.8
143,´ë±¸,1934-03-20,11.6,1.8,20.4
143,´ë±¸,1934-03-21,2.6,-.5,14.4
143,´ë±¸,1934-03-22,3.1,-2.9,10.4
143,´ë±¸,1934-03-23,9.2,-.4,17.2
143,´ë±¸,1934-03-24,12.6,9.1,17
143,´ë±¸,1934-03-25,11.3,5.7,20.4
143,´ë±¸,1934-03-26,11.1,6.6,20.1
143,´ë±¸,1934-03-27,7.6,5.1,10.9
143,´ë±¸,1934-03-28,6,4.2,7.6
143,´ë±¸,1934-03-29,4.2,1.4,10.2
143,´ë±¸,1934-03-30,4.7,-1.9,11
143,´ë±¸,1934-03-31,8.2,1.8,14.4
143,´ë±¸,1934-04-01,6.7,3.9,11.1
143,´ë±¸,1934-04-02,6.1,-3.1,15.9
143,´ë±¸,1934-04-03,9.6,3,16
143,´ë±¸,1934-04-04,11.6,4.9,20.4
143,´ë±¸,1934-04-05,6.2,4.1,11.4
143,´ë±¸,1934-04-06,6.5,-1.2,15.5
143,´ë±¸,1934-04-07,10.4,4.1,17.6
143,´ë±¸,1934-04-08,13.1,1.3,21.3
143,´ë±¸,1934-04-09,17.4,11.6,21.6
143,´ë±¸,1934-04-10,8.2,6.4,12
143,´ë±¸,1934-04-11,15.1,7.8,20
143,´ë±¸,1934-04-12,10.4,5.9,18.8
143,´ë±¸,1934-04-13,6.8,3.4,12.4
143,´ë±¸,1934-04-14,7.1,1.5,14.2
143,´ë±¸,1934-04-15,8.9,1.4,16.3
143,´ë±¸,1934-04-16,9,2.4,16.2
143,´ë±¸,1934-04-17,10.8,1.7,19.4
143,´ë±¸,1934-04-18,13.1,6.9,21
143,´ë±¸,1934-04-19,12.7,3.8,22.4
143,´ë±¸,1934-04-20,14.8,6.8,22.7
143,´ë±¸,1934-04-21,15.9,9.4,23.6
143,´ë±¸,1934-04-22,14.3,10,20
143,´ë±¸,1934-04-23,11.9,6.8,15.4
143,´ë±¸,1934-04-24,14.7,9.8,22.1
143,´ë±¸,1934-04-25,12.3,3.5,20.2
143,´ë±¸,1934-04-26,16.2,8.6,25.4
143,´ë±¸,1934-04-27,13.3,8.2,20.5
143,´ë±¸,1934-04-28,13.3,6.6,21
143,´ë±¸,1934-04-29,10.1,8,13
143,´ë±¸,1934-04-30,8.4,7.2,11.6
143,´ë±¸,1934-05-01,10,1.8,18.6
143,´ë±¸,1934-05-02,13.7,3.6,24.4
143,´ë±¸,1934-05-03,16.2,6.6,26.1
143,´ë±¸,1934-05-04,17.7,9.9,27.4
143,´ë±¸,1934-05-05,18,7.9,28.3
143,´ë±¸,1934-05-06,18.2,9.8,28.4
143,´ë±¸,1934-05-07,17.8,10.2,24.6
143,´ë±¸,1934-05-08,20.2,17.9,22.4
143,´ë±¸,1934-05-09,17.9,14.2,21.4
143,´ë±¸,1934-05-10,15.6,11.8,21.4
143,´ë±¸,1934-05-11,17.1,10.2,25
143,´ë±¸,1934-05-12,19.1,12.6,27.6
143,´ë±¸,1934-05-13,18,12.4,26.1
143,´ë±¸,1934-05-14,18.8,9.6,28
143,´ë±¸,1934-05-15,19.2,12.4,30.1
143,´ë±¸,1934-05-16,20.5,12.5,30.4
143,´ë±¸,1934-05-17,21,14.9,26.8
143,´ë±¸,1934-05-18,20.7,17.6,26
143,´ë±¸,1934-05-19,19.1,15.4,22.7
143,´ë±¸,1934-05-20,18.9,16.9,20
143,´ë±¸,1934-05-21,20.9,15.6,27.2
143,´ë±¸,1934-05-22,18.9,14.2,25.4
143,´ë±¸,1934-05-23,17.1,12.3,24.5
143,´ë±¸,1934-05-24,17.6,12.6,24.8
143,´ë±¸,1934-05-25,18.7,14.5,24.8
143,´ë±¸,1934-05-26,20.4,13.8,28.4
143,´ë±¸,1934-05-27,21.6,15.3,29.6
143,´ë±¸,1934-05-28,19,14.3,27.5
143,´ë±¸,1934-05-29,16.7,12.5,22.5
143,´ë±¸,1934-05-30,18.5,13.6,26.2
143,´ë±¸,1934-05-31,22.1,14.3,28.9
143,´ë±¸,1934-06-01,22,17.1,28
143,´ë±¸,1934-06-02,20.1,16.9,25.1
143,´ë±¸,1934-06-03,19.7,13.6,26.1
143,´ë±¸,1934-06-04,19.8,14.2,24.6
143,´ë±¸,1934-06-05,19.7,14.6,27.4
143,´ë±¸,1934-06-06,21.3,13.4,28.3
143,´ë±¸,1934-06-07,18.2,14.1,25.2
143,´ë±¸,1934-06-08,20.5,13.2,28.4
143,´ë±¸,1934-06-09,22.5,14.7,30.6
143,´ë±¸,1934-06-10,21.7,15.2,28.8
143,´ë±¸,1934-06-11,22.6,14.4,30.1
143,´ë±¸,1934-06-12,19.7,18.6,24.4
143,´ë±¸,1934-06-13,21.2,15.2,29.5
143,´ë±¸,1934-06-14,22.2,16.2,29.3
143,´ë±¸,1934-06-15,22.4,15.3,29.6
143,´ë±¸,1934-06-16,23.5,18,30
143,´ë±¸,1934-06-17,24,18,32
143,´ë±¸,1934-06-18,25,17.6,32.1
143,´ë±¸,1934-06-19,22.1,18.7,27.6
143,´ë±¸,1934-06-20,19.3,16.4,22.2
143,´ë±¸,1934-06-21,22.1,16.1,28.4
143,´ë±¸,1934-06-22,22.9,16.2,31
143,´ë±¸,1934-06-23,20.6,15.6,26.8
143,´ë±¸,1934-06-24,23.1,19.5,26.7
143,´ë±¸,1934-06-25,24.4,19.6,29.9
143,´ë±¸,1934-06-26,27.6,21.8,33.8
143,´ë±¸,1934-06-27,28.1,23.4,34.2
143,´ë±¸,1934-06-28,29.1,23.9,35.1
143,´ë±¸,1934-06-29,27.1,23.8,31.2
143,´ë±¸,1934-06-30,27.3,22.8,33.1
143,´ë±¸,1934-07-01,27.7,24.3,33.1
143,´ë±¸,1934-07-02,28.7,21.7,36.1
143,´ë±¸,1934-07-03,29.5,24.2,36.3
143,´ë±¸,1934-07-04,30.4,24.6,38.9
143,´ë±¸,1934-07-05,29.7,23.8,38.2
143,´ë±¸,1934-07-06,30.4,23.8,38
143,´ë±¸,1934-07-07,30.3,23.9,38
143,´ë±¸,1934-07-08,29.2,25,36.9
143,´ë±¸,1934-07-09,30,24.9,36.1
143,´ë±¸,1934-07-10,30.5,27.2,34.3
143,´ë±¸,1934-07-11,30.5,25.8,35.7
143,´ë±¸,1934-07-12,22.6,20.5,30.5
143,´ë±¸,1934-07-13,21.5,18.8,25.4
143,´ë±¸,1934-07-14,21.1,19.4,25.8
143,´ë±¸,1934-07-15,21.7,17.7,27.2
143,´ë±¸,1934-07-16,21.7,19.6,25.6
143,´ë±¸,1934-07-17,22.5,19.7,27.4
143,´ë±¸,1934-07-18,21.1,19.7,23.8
143,´ë±¸,1934-07-19,20,18.9,21
143,´ë±¸,1934-07-20,20.8,20,21.8
143,´ë±¸,1934-07-21,20.9,20,22.1
143,´ë±¸,1934-07-22,20.9,20.3,21.9
143,´ë±¸,1934-07-23,21.3,20.4,28.2
143,´ë±¸,1934-07-24,22.1,20.1,25.2
143,´ë±¸,1934-07-25,22.1,20.8,24.1
143,´ë±¸,1934-07-26,23.6,20.9,26.1
143,´ë±¸,1934-07-27,27.4,23,32
143,´ë±¸,1934-07-28,28.6,25.4,34.2
143,´ë±¸,1934-07-29,24,21.7,30.2
143,´ë±¸,1934-07-30,25,22,30.2
143,´ë±¸,1934-07-31,23.7,21.7,26.8
143,´ë±¸,1934-08-01,25.1,21.6,30.1
143,´ë±¸,1934-08-02,27.1,22.3,33.3
143,´ë±¸,1934-08-03,27.4,24,32.3
143,´ë±¸,1934-08-04,28.1,24.2,33.3
143,´ë±¸,1934-08-05,28.8,23.6,35.4
143,´ë±¸,1934-08-06,28.5,24.4,35.4
143,´ë±¸,1934-08-07,28,22.9,34.4
143,´ë±¸,1934-08-08,27.3,25.3,31.1
143,´ë±¸,1934-08-09,25.4,24.1,27.7
143,´ë±¸,1934-08-10,27.7,23.2,31
143,´ë±¸,1934-08-11,27.8,24.6,32.2
143,´ë±¸,1934-08-12,26.7,24.6,30.3
143,´ë±¸,1934-08-13,23,21.6,25.4
143,´ë±¸,1934-08-14,24,20.8,28.1
143,´ë±¸,1934-08-15,25,20.7,29.4
143,´ë±¸,1934-08-16,26.5,23.6,32.5
143,´ë±¸,1934-08-17,27.3,23.2,32.8
143,´ë±¸,1934-08-18,28,24.2,33.6
143,´ë±¸,1934-08-19,24.7,24.1,29.6
143,´ë±¸,1934-08-20,26.6,22.8,31.7
143,´ë±¸,1934-08-21,27.2,23.9,31.9
143,´ë±¸,1934-08-22,25.8,24,29.8
